ID;ArticleID;LabelID;LabelClassID;Text;Start;End;TokenStart;TokenEnd
42977;440;19;4;after cessation of study drug;2880;2909;652;656
42978;440;17;4;died;2875;2879;651;651
42979;440;21;7;patient;2867;2874;650;650
42980;440;22;7;One;2863;2866;649;649
42981;440;22;7;60;2748;2750;610;610
42982;440;21;7;%;2750;2751;611;611
42983;440;22;7;30;2756;2758;614;614
42984;440;2;1;FGA;2766;2769;617;617
42985;440;22;7;19;2779;2781;620;620
42986;440;22;7;45;2783;2785;622;622
42987;440;21;7;%;2785;2786;623;623
42988;440;22;7;42;2791;2793;626;626
42989;440;17;4;nervous system disorders;2718;2742;604;606
42990;440;2;1;SGA;2801;2804;629;629
42991;440;22;7;ten;2839;2842;636;636
42992;440;22;7;33;2844;2846;638;638
42993;440;21;7;%;2846;2847;639;639
42994;440;22;7;16;2852;2854;642;642
42995;440;22;7;38;2856;2858;644;644
42996;440;22;7;38;2856;2858;644;644
42997;440;22;7;38;2856;2858;644;644
42998;440;21;7;%;2858;2859;645;645
42999;440;17;4;psychiatric disorders;2816;2837;633;634
43000;440;19;7;Mean;2216;2220;454;454
43001;440;19;7;increase;2981;2989;673;673
43002;440;22;7;73 in;2194;2199;447;448
43003;440;12;2;14 psychiatric university hospitals and state hospitals;657;712;124;130
43004;440;12;2;Germany;716;723;132;132
43005;440;12;2;Double randomisation;725;745;134;135
43006;440;7;1;antipsychotic drug group;806;830;145;147
43007;440;2;1;FGA;832;835;149;149
43008;440;2;1;SGA;839;842;151;151
43009;440;10;2;patient;862;869;156;156
43010;440;10;2;patients;878;886;160;160
43011;440;2;1;FGA;990;993;181;181
43012;440;6;1;haloperidol;995;1006;183;183
43013;440;24;3;03-Jun;1008;1011;185;187
43014;440;21;7;mg;1012;1014;188;188
43015;440;6;1;flupentixol;1019;1030;191;191
43016;440;24;3;06-Dec;1032;1036;193;195
43017;440;21;7;mg;1037;1039;196;196
43018;440;25;3;orally;1048;1054;200;200
43019;440;2;1;SGA;1062;1065;203;203
43020;440;10;2;change in treatment;631;650;119;121
43021;440;19;2;or;626;628;117;117
43022;440;10;2;required treatment initiation;596;625;114;116
43023;440;10;2;ICD-10: F20.X;577;590;104;111
43024;440;2;1;second-generation antipsychotics;27;59;5;8
43025;440;2;1;SGAs;61;65;10;10
43026;440;2;1;first-generation antipsychotics;95;126;16;19
43027;440;2;1;FGAs;128;132;21;21
43028;440;1;5;schizophrenia;154;167;27;27
43029;440;2;1;SGAs;289;293;47;47
43030;440;2;1;FGAs;299;303;49;49
43031;440;11;2;quality of life;325;340;55;57
43032;440;6;1;aripiprazole;1067;1079;205;205
43033;440;10;2;patients;344;352;59;59
43034;440;2;1;FGA;378;381;64;64
43035;440;2;1;SGA;408;411;70;70
43036;440;12;2;multicentre;438;449;77;77
43037;440;12;2;randomised;451;461;79;79
43038;440;12;2;double-blind;463;475;81;83
43039;440;2;1;SGA;2204;2207;450;450
43040;440;8;6;NeSSy;504;509;88;88
43041;440;10;2;aged 18-65 years;539;555;95;99
43042;440;10;2;schizophrenia;358;371;61;61
43043;440;24;3;Oct-20;1081;1086;207;209
43044;440;10;2;schizophrenia;562;575;102;102
43045;440;6;1;olanzapine;1092;1102;213;213
43046;440;12;2;randomly;1664;1672;334;334
43047;440;10;2;patients;1682;1690;336;336
43048;440;11;2;efficacy;1772;1780;354;354
43049;440;8;6;NCT01164059;1847;1858;367;368
43050;440;8;6;DRKS00000304;1900;1912;376;377
43051;440;8;6;U1111-1112-9727;1932;1947;383;388
43052;440;8;6;2009-010966-47;1969;1983;394;398
43053;440;7;1;69;2073;2075;420;420
43054;440;2;1;FGA;2079;2082;422;422
43055;440;7;1;80;2097;2099;425;425
43056;440;2;1;SGA;2103;2106;427;427
43057;440;22;7;136;2118;2121;430;430
43058;440;21;7;patients;2122;2130;431;431
43059;440;17;4;received at least one dose;2131;2157;432;436
43060;440;22;7;63;2173;2175;441;441
43061;440;2;1;FGA;2183;2186;444;444
43062;440;21;7;mg;1087;1089;210;210
43063;440;11;2;safety;1634;1640;328;328
43064;440;11;2;Safety;1609;1615;323;323
43065;440;14;2;149;2036;2039;414;414
43066;440;12;2;randomly;1532;1540;309;309
43067;440;24;3;Oct-20;1104;1109;215;217
43068;440;10;2;patients;1550;1558;311;311
43069;440;21;7;mg;1110;1112;218;218
43070;440;6;1;quetiapine;1118;1128;222;222
43071;440;24;3;400-800;1130;1137;224;226
43072;440;21;7;mg;1138;1140;227;227
43073;440;25;3;orally;1149;1155;231;231
43074;440;12;2;double-blind;1245;1257;250;252
43075;440;12;2;random;1258;1264;253;253
43076;440;2;1;FGA;1297;1300;258;258
43077;440;10;2;patient;1226;1233;245;245
43078;440;2;1;SGA;1308;1311;261;261
43079;440;10;2;patient;1353;1360;270;270
43080;440;24;3;24 weeks;1385;1393;275;276
43081;440;13;2;week 24;1441;1448;285;286
43082;440;11;2;quality of life;1452;1467;288;290
43083;440;11;2;SF-36;1469;1474;292;294
43084;440;11;2;clinical global impression;1480;1506;297;299
43085;440;11;2;CGI-I;1508;1513;301;303
43086;441;19;4;log-rank test;1275;1288;254;257
43087;441;17;4;Relapse;1291;1298;260;260
43088;441;19;4;occurred;1299;1307;261;261
43089;441;22;7;24.8;1311;1315;263;263
43090;441;6;1;cariprazine;1320;1331;266;266
43091;441;21;7;%;1315;1316;264;264
43092;441;22;7;47.5;1337;1341;269;269
43093;441;20;7;0.001;1267;1273;251;252
43094;441;21;7;%;1341;1342;270;270
43095;441;2;1;placebo;1240;1247;245;245
43096;441;24;3;double-blind;1124;1136;218;220
43097;441;19;7;longer;1210;1216;240;240
43098;441;20;7;significantly;1196;1209;239;239
43099;441;17;4;Time to relapse;1176;1191;235;237
43100;441;7;1;n=101;1168;1173;230;232
43101;441;6;1;cariprazine;1155;1166;228;228
43102;441;7;1;n=99;1146;1150;223;225
43103;441;2;1;placebo;1137;1144;221;221
43104;441;14;2;200;1083;1086;212;212
43105;441;2;1;placebo;1346;1353;272;272
43106;441;24;3;open-label;1061;1071;207;209
43107;441;6;1;cariprazine;1220;1231;242;242
43108;441;19;7;patients;1362;1370;275;275
43109;441;2;1;placebo;1682;1689;350;350
43110;441;19;7;95% CI;1386;1392;280;282
43111;441;17;4;completed;1051;1060;206;206
43112;441;8;6;NCT01412060;1907;1918;386;387
43113;441;6;1;cariprazine;1848;1859;377;377
43114;441;1;5;schizophrenia;1730;1743;357;357
43115;441;6;1;cariprazine;1622;1633;343;343
43116;441;24;3;double-blind;1588;1600;335;337
43117;441;6;1;cariprazine;1549;1560;328;328
43118;441;24;3;open-label;1513;1523;320;322
43119;441;19;7;patients;1497;1505;318;318
43120;441;19;4;reported;1477;1485;312;312
43121;441;21;7;%;1469;1470;309;309
43122;441;22;7;12;1465;1469;308;308
43123;441;17;4;headache;1455;1463;306;306
43124;441;21;7;%;1447;1448;302;302
43125;441;22;7;14.4;1443;1447;301;301
43126;441;17;4;insomnia;1433;1441;299;299
43127;441;21;7;%;1429;1430;296;296
43128;441;22;7;19.2;1425;1429;295;295
43129;441;17;4;Akathisia;1414;1423;293;293
43130;441;23;7;0.28, 0.73;1400;1410;287;289
43131;441;22;7;0.45;1394;1398;285;285
43132;441;21;7;hazard ratio;1372;1384;277;278
43133;441;21;7;patients;1042;1050;205;205
43134;441;24;3;9;721;722;140;140
43135;441;22;7;264;1034;1037;202;202
43136;441;24;3;/d;478;480;85;86
43137;441;21;7;mg;476;478;84;84
43138;441;24;3;03-Sep;473;476;81;83
43139;441;6;1;cariprazine;461;472;80;80
43140;441;10;2;Schizophrenia;409;422;73;73
43141;441;13;2;97weeks;400;407;70;71
43142;441;10;2;adults;342;348;60;60
43143;441;11;2;relapse;320;327;57;57
43144;441;6;1;cariprazine;304;315;55;55
43145;441;11;2;tolerability;288;300;53;53
43146;441;11;2;safety;276;282;50;50
43147;441;11;2;efficacy;266;274;48;48
43148;441;12;2;parallel-group;231;245;42;44
43149;441;12;2;placebo-controlled;211;229;38;40
43150;441;12;2;double-blind;197;209;34;36
43151;441;12;2;randomized;185;195;32;32
43152;441;12;2;multinational;170;183;30;30
43153;441;1;5;schizophrenia;150;163;27;27
43154;441;2;1;dopamine D3/D2 receptor partial agonist;15;54;3;11
43155;441;6;1;Cariprazine;0;11;0;0
43156;441;22;7;765;1038;1041;204;204
43157;441;24;3;20-week;488;495;88;90
43158;441;24;3;open-label;496;506;91;93
43159;441;10;2;schizophrenia;354;367;62;62
43160;441;12;2;12-week fixed-dose stabilization phase;575;613;111;118
43161;441;11;2;relapse;1014;1021;197;197
43162;441;11;2;safety;986;992;192;192
43163;441;12;2;8-week, flexible-dose run-in phase;534;568;98;108
43164;441;11;2;aggressive/violent behavior;893;920;176;179
43165;441;11;2;psychiatric hospitalization;864;891;173;174
43166;441;11;2;symptom;848;855;170;170
43167;441;11;2;relapse;826;833;166;166
43168;441;11;2;efficacy;795;803;161;161
43169;441;24;3;up to 72weeks;767;780;153;156
43170;441;24;3;double-blind;743;755;148;150
43171;441;2;1;placebo;731;738;146;146
43172;441;11;2;suicidal risk;925;938;182;183
43173;441;21;7;mg;722;724;141;141
43174;441;24;3;/d;724;726;142;143
43175;441;10;2;Stable;615;621;120;120
43176;441;7;1;open-label treatment;645;665;124;127
43177;441;12;2;randomized;675;685;130;130
43178;441;10;2;patients;622;630;121;121
43179;441;24;3;3;712;713;135;135
43180;441;24;3;6;715;716;137;137
43181;441;6;1;cariprazine;699;710;133;133
43182;442;17;4;Stroop-related neural activity;1035;1065;184;188
43183;442;19;4;precentral;1122;1132;199;199
43184;442;19;7;diminished;1070;1080;190;190
43185;442;19;4;hippocampus;1088;1099;193;193
43186;442;19;4;thalamus;1101;1109;195;195
43187;442;19;4;posttreatment;1021;1034;183;183
43188;442;19;4;cingulate;1111;1120;197;197
43189;442;19;4;post- and precentral gyrus;1134;1160;201;205
43190;442;7;1;CBT;1349;1352;241;241
43191;442;19;4;culmen;1180;1186;210;210
43192;442;19;7;pFWE;1196;1200;213;213
43193;442;20;7;< .05;1201;1206;214;215
43194;442;7;1;CM;1454;1456;261;261
43195;442;6;1;Disulfiram;1501;1511;270;270
43196;442;7;1;CBT;1639;1642;293;293
43197;442;19;7;compared with beginning of treatment;983;1019;177;181
43198;442;7;1;CM;1647;1649;295;295
43199;442;19;4;precuneus;1166;1175;208;208
43200;442;19;4;overall;974;981;175;175
43201;442;12;2;trial;362;367;58;58
43202;442;11;2;CM prizes;908;917;163;164
43203;442;10;2;cocaine use disorders;315;336;51;53
43204;442;11;2;administration of disulfiram pills;919;953;166;169
43205;442;12;2;clinical;353;361;57;57
43206;442;7;1;cognitive-behavioral therapy;377;405;60;63
43207;442;7;1;CBT;407;410;65;65
43208;442;12;2;2 × 2;423;428;71;73
43209;442;7;1;contingency management;437;459;76;77
43210;442;7;1;CM;461;463;79;79
43211;442;12;2;randomized;342;352;56;56
43212;442;6;1;disulfiram;479;489;86;86
43213;442;2;1;placebo;493;500;88;88
43214;442;11;2;functional MRI Stroop task;527;553;93;96
43215;442;11;2;cognitive control;568;585;101;102
43216;442;24;3;12-week;621;628;111;113
43217;442;11;2;Stroop-related neural activity;669;699;120;124
43218;442;11;2;Stroop-related activity;754;777;134;137
43219;442;11;2;participation in CBT sessions;866;895;156;159
43220;442;7;1;no CM;468;473;82;83
43221;443;7;1;group 1;948;955;166;167
43222;443;7;1;SEF;975;978;173;173
43223;443;7;1;by the SLP;979;989;174;176
43224;443;7;1;speech-language therapy;1005;1028;179;182
43225;443;7;1;group 2;1050;1057;186;187
43226;443;20;7;Significantly;1174;1187;210;210
43227;443;1;5;ASD;1478;1481;252;252
43228;443;17;4;occupation of communication space;1241;1274;219;222
43229;443;17;4;communicative interactivity;1290;1317;226;227
43230;443;17;4;social-cognitive performance;1323;1351;230;233
43231;443;7;1;stimulate executive function;1396;1424;242;244
43232;443;7;1;language intervention;1438;1459;247;248
43233;443;7;1;by their parent/s;865;882;147;151
43234;443;19;7;different;1188;1197;211;211
43235;443;7;1;SEF;822;825;141;141
43236;443;7;1;stimulation of executive functions;293;327;47;50
43237;443;12;2;Sao Paulo, Brazil;778;795;133;136
43238;443;10;2;Children;797;805;138;138
43239;443;1;5;ASD;122;125;17;17
43240;443;7;1;SEF;329;332;52;52
43241;443;11;2;functional communicative profile;420;452;67;69
43242;443;11;2;social-cognitive performance;457;485;71;74
43243;443;14;2;Twenty;496;502;78;78
43244;443;1;5;autism spectrum disorder;96;120;13;15
43245;443;10;2;aged 5-12 years;513;528;81;85
43246;443;10;2;diagnosis of ASD;537;553;89;91
43247;443;13;2;12-week;633;640;107;109
43248;443;10;2;children;697;705;120;120
43249;443;12;2;University's speech and language therapy outpatient clinic;716;774;123;131
43250;443;10;2;children;503;511;79;79
43251;444;2;1;placebo;1041;1048;192;192
43252;444;7;1;control;1008;1015;186;186
43253;444;24;3;8 weeks;987;994;181;182
43254;444;24;3;per day;975;982;178;179
43255;444;24;3;30;958;960;174;174
43256;444;21;7;ml;961;963;175;175
43257;444;7;1;experimental group;930;948;171;172
43258;444;2;1;placebo;910;917;166;166
43259;444;11;2;BDI-II;1063;1069;197;199
43260;444;6;1;saffron;967;974;177;177
43261;444;11;2;ANCOVA;1122;1128;210;210
43262;444;6;1;Saffranal;1375;1384;256;256
43263;444;19;7;reducing;1257;1265;232;232
43264;444;17;4;depression;1266;1276;233;233
43265;444;20;7;< 0.05;1297;1303;239;240
43266;444;6;1;saffron;1327;1334;248;248
43267;444;6;1;Crusin;1364;1370;254;254
43268;444;7;1;control;901;908;164;164
43269;444;1;5;depression;1453;1463;270;270
43270;444;6;1;methamphetamine;1493;1508;275;275
43271;444;1;5;HIV;1521;1524;278;278
43272;444;1;5;AIDS;1525;1529;280;280
43273;444;6;1;saffron;1207;1214;224;224
43274;444;6;1;saffron;880;887;159;159
43275;444;2;1;placebo;1017;1024;188;188
43276;444;12;2;randomly;842;850;153;153
43277;444;7;1;experimental;866;878;157;157
43278;444;1;5;depression;27;37;6;6
43279;444;6;1;methamphetamine;94;109;17;17
43280;444;1;5;HIV;143;146;25;25
43281;444;1;5;AIDS;147;151;27;27
43282;444;6;1;saffron;354;361;63;63
43283;444;10;2;depression;374;384;66;66
43284;444;6;1;methamphetamine;414;429;71;71
43285;444;10;2;HIV;442;445;74;74
43286;444;10;2;AIDS;446;450;76;76
43287;444;12;2;semi-experimental;490;507;86;88
43288;444;7;1;pre-test;513;521;90;92
43289;444;1;5;depression;208;218;39;39
43290;444;7;1;control;537;544;98;98
43291;444;7;1;post-test;523;532;94;96
43292;444;10;2;HIV;776;779;140;140
43293;444;6;1;methamphetamine;747;762;136;136
43294;444;10;2;AIDS;780;784;142;142
43295;444;14;2;Fifty-seven;707;718;127;129
43296;444;14;2;57;720;722;131;131
43297;444;10;2;AIDS;662;666;118;118
43298;444;10;2;HIV;658;661;116;116
43299;444;10;2;recovered consumers of methamphetamine;607;645;110;113
43300;444;2;1;placebo;546;553;100;100
43301;445;22;7;four;1117;1121;212;212
43302;445;17;4;full responders;1097;1112;209;210
43303;445;19;7;mean;1151;1155;218;218
43304;445;21;7;patients;1083;1091;207;207
43305;445;22;7;13;1080;1082;206;206
43306;445;17;4;partial responders;1127;1145;214;215
43307;445;22;7;Six;1069;1072;203;203
43308;445;23;7;4.6;1023;1026;192;192
43309;445;23;7;4.5;1049;1052;198;198
43310;445;22;7;10.7;1042;1046;196;196
43311;445;19;4;at baseline;1027;1038;193;194
43312;445;1;5;RLS;1845;1848;347;347
43313;445;19;7;S.D.;1007;1011;184;187
43314;445;19;7;S.D;1158;1161;221;223
43315;445;19;7;mean;1000;1004;181;181
43316;445;19;4;at eight weeks;1053;1067;199;201
43317;445;17;4;effective dose;1164;1178;226;227
43318;445;22;7;4.3;1344;1347;266;266
43319;445;19;4;at eight weeks;1195;1209;230;232
43320;445;19;7;improved;984;992;178;178
43321;445;6;1;dipyridamole;1829;1841;345;345
43322;445;1;5;RLS;1720;1723;328;328
43323;445;6;1;dipyridamole;1526;1538;297;297
43324;445;6;1;Dipyridamole;1355;1367;270;270
43325;445;23;7;1.9;1350;1353;268;268
43326;445;23;7;7.2;1337;1340;264;264
43327;445;18;7;26.7;1330;1334;262;262
43328;445;19;7;decreased;1315;1324;260;260
43329;445;17;4;periodic leg movement index;1287;1314;256;259
43330;445;19;7;S.D;1281;1284;251;253
43331;445;19;7;mean;1274;1278;248;248
43332;445;21;7;mg/day;1227;1233;237;239
43333;445;23;7;57.5;1222;1226;236;236
43334;445;22;7;281.8;1214;1219;234;234
43335;445;6;1;dipyridamole;1182;1194;229;229
43336;445;17;4;IRLS score;973;983;176;177
43337;445;18;7;23.4;1016;1020;190;190
43338;445;21;7;patients;943;951;171;171
43339;445;12;2;trial;523;528;97;97
43340;445;12;2;clinical;514;522;96;96
43341;445;12;2;non-placebo controlled;491;513;92;95
43342;445;12;2;open-label;479;489;88;90
43343;445;12;2;two-month;469;478;85;87
43344;445;17;4;completed the study;952;971;172;174
43345;445;11;2;RLS symptoms;429;441;77;78
43346;445;6;1;dipyridamole;381;393;69;69
43347;445;2;1;non-selective ENT1/ENT2 inhibitor;347;380;60;68
43348;445;2;1;inhibitors of adenosine transporters;297;333;52;55
43349;445;11;2;extracellular adenosine;262;285;48;49
43350;445;1;5;hypoadenosinergic state;121;144;21;22
43351;445;1;5;brain iron deficiency;78;99;14;16
43352;445;1;5;RLS;60;63;10;10
43353;445;1;5;restless legs syndrome;36;58;6;8
43354;445;14;2;15;530;532;99;99
43355;445;10;2;untreated;533;542;100;100
43356;445;12;2;prospective;457;468;84;84
43357;445;10;2;patients;558;566;103;103
43358;445;10;2;idiopathic RLS;543;557;101;102
43359;445;11;2;IRLS;906;910;163;163
43360;445;11;2;therapeutic response;865;885;156;157
43361;445;11;2;CGI;828;831;149;149
43362;445;11;2;IRLS;814;818;145;145
43363;445;13;2;eight weeks;792;803;141;142
43364;445;11;2;Severity;758;766;135;135
43365;445;22;7;Thirteen;934;942;170;170
43366;445;11;2;polysomnography;695;710;125;125
43367;445;11;2;Multiple Suggested Immobilization Tests;651;690;120;123
43368;445;24;3;400 mg;629;635;114;115
43369;445;24;3;uptitration;614;625;112;112
43370;445;6;1;dipyridamole;595;607;109;109
43371;445;21;7;mg;592;594;108;108
43372;445;24;3;100;588;591;107;107
43373;445;13;2;eight weeks;745;756;132;133
43374;446;7;1;VRE;769;772;131;131
43375;446;7;1;PE;777;779;133;133
43376;446;10;2;PTSD;800;804;138;138
43377;446;10;2;deployments to Iraq or Afghanistan;819;853;141;145
43378;446;11;2;treatment response heterogeneity;909;941;154;156
43379;446;10;2;patient;949;956;159;159
43380;446;7;1;VRE;1040;1043;176;176
43381;446;7;1;PE;999;1001;168;168
43382;446;11;2;response;1028;1036;174;174
43383;446;7;1;VRE;1216;1219;205;205
43384;446;2;1;antidepressant;1258;1272;214;214
43385;446;1;5;combat-related PTSD;1518;1537;252;255
43386;446;1;5;PTSD;1652;1656;275;275
43387;446;11;2;response;987;995;166;166
43388;446;12;2;clinical;744;752;128;128
43389;446;12;2;trial;753;758;129;129
43390;446;14;2;108;709;712;121;121
43391;446;12;2;randomized;733;743;127;127
43392;446;1;5;posttraumatic stress disorder;82;111;11;13
43393;446;1;5;PTSD;113;117;15;15
43394;446;7;1;prolonged exposure;219;237;34;35
43395;446;7;1;virtual reality exposure;247;271;40;42
43396;446;7;1;VRE;273;276;44;44
43397;446;1;5;combat-related PTSD;310;329;52;55
43398;446;7;1;PE;239;241;37;37
43399;446;10;2;patients;559;567;90;90
43400;446;10;2;PTSD;591;595;95;95
43401;446;11;2;symptom reduction;596;613;96;97
43402;446;7;1;VRE;617;620;99;99
43403;446;7;1;PE;624;626;101;101
43404;446;10;2;Active duty U.S. army soldiers;673;703;110;117
43405;446;1;5;PTSD;489;493;78;78
43406;447;23;7;1.55 to 6.62;1379;1391;251;253
43407;447;17;4;errors;1468;1474;269;269
43408;447;19;7;number;1458;1464;267;267
43409;447;19;7;increased;1444;1453;265;265
43410;447;20;7;significantly;1430;1443;264;264
43411;447;6;1;pregabalin;1419;1429;263;263
43412;447;20;7;0.002;1396;1403;257;258
43413;447;22;7;3.2;1373;1377;249;249
43414;447;19;7;25th, 75th percentile;1292;1313;219;224
43415;447;21;7;rate ratio;1352;1362;241;242
43416;447;23;7;0, 1;1346;1350;237;239
43417;447;22;7;0;1343;1344;235;235
43418;447;23;7;0, 6;1330;1334;230;232
43419;447;22;7;1;1327;1328;228;228
43420;447;19;4;stop-signal task stop-go test;1482;1511;272;279
43421;447;19;7;median;1284;1290;217;217
43422;447;19;4;24 h after surgery;1264;1282;212;215
43423;447;19;7;95% CI;1364;1370;244;246
43424;447;2;1;placebo;1526;1533;282;282
43425;447;22;7;2.14;1615;1619;311;311
43426;447;19;7;25th, 75th percentile;1543;1564;286;291
43427;447;2;1;placebo;1256;1263;211;211
43428;447;2;1;placebo;1980;1987;370;370
43429;447;6;1;pregabalin;1845;1855;353;353
43430;447;24;3;Perioperative;1831;1844;352;352
43431;447;17;4;spatial working memory strategy tests;1779;1816;344;348
43432;447;17;4;rapid visual processing;1751;1774;339;341
43433;447;17;4;reaction time;1736;1749;336;337
43434;447;17;4;paired associated learning;1708;1734;332;334
43435;447;19;7;differences;1674;1685;327;327
43436;447;20;7;no significant;1659;1673;325;326
43437;447;20;7;0.02;1638;1645;319;320
43438;447;23;7;1.13 to 4.07;1621;1633;313;315
43439;447;21;7;rate ratio;1603;1613;308;309
43440;447;23;7;0, 2;1597;1601;304;306
43441;447;22;7;1;1594;1595;302;302
43442;447;23;7;1, 6;1581;1585;297;299
43443;447;22;7;3;1578;1579;295;295
43444;447;19;7;median;1535;1541;284;284
43445;447;6;1;pregabalin;1233;1243;208;208
43446;447;19;7;increased;1218;1227;206;206
43447;447;17;4;errors;1211;1217;205;205
43448;447;24;3;twice daily;670;681;103;104
43449;447;21;7;mg;667;669;102;102
43450;447;24;3;150;663;666;101;101
43451;447;6;1;Pregabalin;651;661;99;99
43452;447;12;2;placebo-controlled;625;643;94;96
43453;447;12;2;randomized;613;623;92;92
43454;447;10;2;scheduled for donor nephrectomy;560;591;85;88
43455;447;10;2;patients;551;559;84;84
43456;447;14;2;Eighty;544;550;83;83
43457;447;11;2;cognitive function;495;513;75;76
43458;447;6;1;pregabalin;471;481;72;72
43459;447;12;2;secondary exploratory analysis;408;438;64;66
43460;447;6;1;pregabalin;371;381;58;58
43461;447;2;1;opioid;323;329;50;50
43462;447;7;1;nephrectomy;247;258;40;40
43463;447;2;1;opioid;33;39;5;5
43464;447;6;1;Pregabalin;12;22;2;2
43465;447;7;1;n = 40;683;689;106;108
43466;447;2;1;placebo;694;701;111;111
43467;447;2;1;placebo;526;533;79;79
43468;447;24;3;day of surgery;735;749;121;123
43469;447;7;1;n = 40;703;709;113;115
43470;447;19;7;number;1201;1207;203;203
43471;447;19;4;spatial working memory within errors test;1154;1195;195;200
43472;447;11;2;Cambridge Neuropsychological Test Automated Battery;1085;1136;185;189
43473;447;7;1;surgery;1055;1062;179;179
43474;447;11;2;strategy;990;998;164;164
43475;447;11;2;visual memory;971;984;160;161
43476;447;11;2;psychomotor speed;952;969;157;158
43477;447;13;2;5 days;1042;1048;176;177
43478;447;11;2;inhibition;919;929;152;152
43479;447;11;2;Specific cognitive tests;884;908;148;150
43480;447;6;1;acetaminophen;869;882;146;146
43481;447;2;1;local anesthetics;846;863;142;143
43482;447;2;1;steroids;836;844;140;140
43483;447;2;1;opioids;827;834;138;138
43484;447;7;1;pain regimen;800;812;134;135
43485;447;11;2;sustained attention;931;950;154;155
43486;447;24;3;first postoperative day;758;781;126;128
43487;448;21;7;%;1144;1145;259;259
43488;448;21;7;odds ratio;1093;1103;242;243
43489;448;21;7;OR;1105;1107;245;245
43490;448;22;7;1.85;1110;1114;248;248
43491;448;22;7;39.6;1140;1144;258;258
43492;448;24;3;2.88;1131;1135;255;255
43493;448;21;7;mg;1136;1138;256;256
43494;448;21;7;%;1090;1091;240;240
43495;448;20;7;0.007;1118;1125;251;252
43496;448;22;7;41.5;1086;1090;239;239
43497;448;21;7;mg;908;910;197;197
43498;448;24;3;2.16;1077;1081;236;236
43499;448;6;1;lofexidine;1066;1076;235;235
43500;448;19;7;rates;1056;1061;233;233
43501;448;17;4;Completion;1045;1055;232;232
43502;448;2;1;placebo;968;975;218;218
43503;448;20;7;0.003;945;952;213;214
43504;448;23;7;-0.44 to -0.09;927;941;206;210
43505;448;19;7;95% CI;919;925;202;204
43506;448;24;3;2.88;903;907;196;196
43507;448;21;7;OR;1147;1149;261;261
43508;448;21;7;mg;1082;1084;237;237
43509;448;22;7;1.71;1151;1155;263;263
43510;448;7;1;nonopioid;1812;1821;385;385
43511;448;20;7;significantly;1172;1185;270;270
43512;448;8;6;NCT01863186;2080;2091;426;427
43513;448;2;1;opioid agonists;1997;2012;413;414
43514;448;7;1;maintenance treatment;1970;1991;410;411
43515;448;1;5;OWS;1939;1942;404;404
43516;448;20;7;0.02;891;897;192;193
43517;448;7;1;withdrawal treatment;1777;1797;380;381
43518;448;6;1;Lofexidine;1749;1759;375;375
43519;448;1;5;opioid withdrawal;1730;1747;372;373
43520;448;7;1;nonopioid treatment;1706;1725;369;370
43521;448;6;1;lofexidine;1661;1671;362;362
43522;448;20;7;0.02;1159;1165;266;267
43523;448;2;1;placebo;1508;1515;326;326
43524;448;21;7;mg;1460;1462;319;319
43525;448;24;3;2.88;1455;1459;318;318
43526;448;21;7;mg;1448;1450;316;316
43527;448;24;3;2.16;1443;1447;315;315
43528;448;6;1;Lofexidine;1432;1442;314;314
43529;448;6;1;lofexidine;1300;1310;295;295
43530;448;21;7;%;1220;1221;277;277
43531;448;22;7;27.8;1216;1220;276;276
43532;448;2;1;placebo;1207;1214;274;274
43533;448;19;7;better;1186;1192;271;271
43534;448;1;5;symptoms of OWS;1485;1500;322;324
43535;448;23;7;-0.37 to -0.04;873;887;185;189
43536;448;22;7;-0.26;912;917;199;200
43537;448;22;7;-0.21;858;863;178;179
43538;448;6;1;lofexidine;456;466;93;93
43539;448;7;1;n = 222;446;453;88;90
43540;448;24;3;/d;442;444;85;86
43541;448;21;7;mg;440;442;84;84
43542;448;24;3;2.88;435;439;83;83
43543;448;6;1;lofexidine;424;434;82;82
43544;448;7;1;03:03:02;407;412;75;79
43545;448;12;2;randomized;396;406;74;74
43546;448;10;2;seeking withdrawal treatment;366;394;70;72
43547;448;10;2;dependent on short-acting opioids;327;360;62;67
43548;448;24;3;2.16;467;471;94;94
43549;448;10;2;aged ≥18 years;311;325;57;60
43550;448;12;2;18 US centers;241;254;41;43
43551;448;12;2;placebo-controlled;199;217;34;36
43552;448;12;2;double-blind;185;197;30;32
43553;448;12;2;multicenter;172;183;28;28
43554;448;11;2;completion of opioid withdrawal;128;159;20;23
43555;448;10;2;OWS;106;109;16;16
43556;448;10;2;opioid withdrawal syndrome;78;104;12;14
43557;448;6;1;lofexidine;54;64;9;9
43558;448;11;2;efficacy;42;50;7;7
43559;448;19;7;95% CI;865;871;181;183
43560;448;14;2;603;306;309;55;55
43561;448;21;7;mg;472;474;95;95
43562;448;11;2;safety;31;37;5;5
43563;448;7;1;n = 230;478;485;99;101
43564;448;24;3;/d;474;476;96;97
43565;448;21;7;mg;842;844;174;174
43566;448;24;3;2.16;837;841;173;173
43567;448;6;1;lofexidine;826;836;172;172
43568;448;20;7;statistically significant;796;821;169;170
43569;448;19;7;log-transformed least squares means;755;790;162;167
43570;448;17;4;overall SOWS-Gossop;735;754;158;161
43571;448;19;7;Pairwise differences;711;731;155;156
43572;448;18;4;male;705;709;153;153
43573;448;21;7;%;703;704;152;152
43574;448;18;7;71;701;703;151;151
43575;448;19;7;difference;846;856;176;176
